channel_id,channel_title,pagerank,betweenness,degree,num_edges,cluster_id
UCJfm1Zzk_SZhcFi4OfdpVsA,Hodari Podcast Rakyat,0.0057236215216890625,0.0005042750041433907,0.5801526717557252,152,1
UCySdw6QbghPVDBok_GVJOgg,Bambang tjg,0.001515666122562568,0.004296568344124718,0.42748091603053434,112,0
UCemiPI4wyYvriNx2xJL3Eaw,A & O Magazine,0.0015282211350260324,0.0024230942608585845,0.36259541984732824,95,0
UCyXvzhRMY43pJIV53fW4QWA,Dublin SmartPhone Film Festival,0.0006976872047979125,0.0009417683015998361,0.06870229007633588,18,0
UCXI3D1KtnJxx4BVJ-MGErdA,OtherVoicesLive,0.005984127113002986,0.0006371072309477154,0.9122137404580152,239,0
UC3M7lnuPeER9xYTe6aN_vfQ,Abood Edits,0.0008652171121392137,0.0029986657586025837,0.16793893129770993,44,0
UCQwHeoWkNyNmbesSqRU-e0w,מתמטיקה עם אלון פרידמן,0.003707786865117877,0.0010512838011302518,0.7442748091603053,195,0
UCjSm-ReXhnBs2zAv9SbTdLQ,16th October Group,0.0011361379791367124,0.004331143023342726,0.30916030534351147,81,0
UCH8ew02NkjRi33FmeYCbVdQ,"מגדלור - המכון ללימודי שפת הגוף. ד""ר אמיר הלמר",0.005357223479999618,0.0017986609304499975,0.9045801526717557,237,0
UCptHdLy6B3hOngFxBCysAqA,Stockadda,0.0014725378086778446,0.002809683045710071,0.30916030534351147,81,0
UCdD-DHIxxelM2dMtoEBxxwA,ThalaiMagan,0.0006583708449258898,0.003423044122350958,0.08015267175572519,21,0
UC_xBkUq2z-rbp2mbZal-0cw,Vivek Gupta,0.0067020312374223906,0.0010115443913811908,0.8167938931297709,214,1
UCJh4EQMRPQf9Vw0ifMmv7bg,Yogesh Dwivedi,0.000672293635141231,0.003957947719463908,0.08778625954198473,23,0
UCxsBvuksAUvbJT86CCjdEag,Ravi Chaudhary ( तेरी मेरी बातें ),0.0031675475504422037,0.00034637352352540556,0.47328244274809156,124,1
UCAd8xbeWFxcUn_cc2tKZQ9Q,ECO LANDMARK PROPERTIES ,0.0045121848749561586,0.0008421644422346361,0.8129770992366412,213,0
